handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell
0.868652897,0,0.919995902,1.013794999
0.816103509,0,0.215504302,1.142143966
0.881879452,3,0.664307034,1.084429442
0.832531664,1,1.031764179,1.038079288
0.901921877,2,1.065910844,0.942196246
0.815613417,1,1.077921746,1.184809807
0.840227216,1,1.179716109,0.262498228
0.830966742,3,1.167381939,0.6862143
0.914334612,4,0.062577999,1.011157583
0.944962323,0,1.210801401,0.932931258
0.928263286,2,1.024797214,1.029131455
0.929108568,0,1.111090651,1.098676006
0.862504178,4,0.723063568,1.08837945
0.86247873,2,1.007031206,1.142312331
0.929617991,1,0.636331246,1.00863878
0.867862798,3,0.92606841,1.080106362
0.929855161,2,1.014999832,0.109603689
0.906066399,1,1.041396918,1.189325156
0.822017784,1,1.143723409,1.097693474
0.843720178,2,0.664381237,1.021855851
0.825212198,1,1.156080574,0.540524794
0.963467065,1,0.67130921,0.900127715
0.964672318,4,0.808729888,0.982270439
0.962880132,1,0.272806265,0.110342328
0.963675874,1,0.593070346,0.537457312
0.979907343,2,0.26181524,0.553731702
0.97142918,2,0.937012491,0.604028622
0.968210075,2,0.752653239,0.300816097
0.969063912,1,0.879820819,0.924323314
0.983998232,2,0.657798165,0.096132538
0.974255324,1,0.388341533,0.83757811
0.981182195,2,0.770934942,0.817036821
0.969645307,1,0.748022184,0.110931297
0.978803125,0,0.258223896,0.57141434
0.980898439,0,0.608746029,0.934379939
0.984240961,4,0.631953326,0.604028887
0.966771158,2,0.610329454,0.781428997
0.988560554,1,0.759441962,0.470199378
0.988026314,1,0.719015967,0.67974808
0.966878566,0,0.676207271,0.178986944
0.972702261,1,0.665945842,0.634777536
0.975292007,3,0.89984327,0.396410861
0.980378978,4,0.433314021,0.879646239
0.986790031,2,0.410429477,0.408558123
0.986498342,0,0.823264497,0.522454868
0.982342662,4,0.733973596,0.945989659
0.832106196,1,1.072909835,0.366270109
0.884478815,3,1.064843318,1.015886124
0.88988007,4,1.064518071,0.442397269
0.919603686,2,1.112134987,1.19096822
0.841230041,4,1.015818855,1.042641416
0.883839185,3,1.070028724,1.064563032
0.858063312,3,0.155219914,1.016010272
0.898881805,4,0.155331217,1.10755638
0.877978509,3,1.049365752,0.759059777
0.84896846,1,0.754492974,1.111159283
0.891850776,4,1.032551742,0.361362928
0.905166461,0,0.270837486,1.087312766
0.863276517,2,0.553986911,1.133889717
0.878920603,1,1.238335405,0.653354537
0.874699015,2,0.623747694,1.156374488
0.988885402,0,0.553083817,0.377678141
0.965376226,1,0.317075341,0.508999645
0.977143521,4,0.509965598,0.514984423
0.981519369,3,0.49746997,0.800243313
0.96338348,4,0.9749249,0.506001139
0.988595758,1,0.950355634,0.847361769
0.98168085,2,0.791196208,0.828190245
0.987917654,3,0.205709946,0.351667148
0.97148027,0,0.834745619,0.413240196
0.96138312,1,0.60328563,0.897870308
0.974204947,3,0.649987683,0.827125704
0.976933538,1,0.846909002,0.939328824
0.978725707,0,0.866884602,0.786736263
0.977321276,0,0.482786057,0.633859951
0.9673642,2,0.85384364,0.642635314
0.964794719,1,0.492833306,0.508104879
0.971916004,2,0.670789497,0.487601959
0.974841903,0,0.908132738,0.510504505
0.967523194,4,0.781745614,0.487866834
0.982124573,2,0.649799113,0.501626871
0.967430195,2,0.821319034,0.856584844
0.981574528,3,0.806680692,0.984230726
0.969923917,1,0.205341814,0.410036539
0.987725299,2,0.307219897,0.82831967
0.970461433,3,0.124782863,0.614444487
0.982558403,2,0.340041567,0.785190156
0.978689584,3,0.671577349,0.88692305
0.978135608,0,0.680844925,0.7077823
0.96371069,2,0.041867591,0.713284853
0.969819497,2,0.574725669,0.851608742
0.984028089,1,0.891551172,0.366028653
0.969980109,3,0.539424805,0.782622875
0.986845209,1,0.431454256,0.942937975
0.964522714,3,0.585005474,0.956659442
0.983246411,4,0.949378716,0.686965885
0.962435284,1,0.871593466,0.435570273
0.982149454,2,0.905842905,0.571074384
0.97800142,2,0.566202408,0.681953501
0.967148003,1,0.749911905,0.503371087
0.986350322,1,0.62198855,0.681415144
0.971851466,1,0.618307504,0.966167415
0.983484459,0,0.511018034,0.860058418
0.985835773,2,0.66021316,0.784731558
0.965512229,4,0.729110552,0.27503436
0.972678399,1,0.970180736,0.476308528
0.969050757,1,0.555535351,0.288331631
0.96692821,2,0.338533385,0.931458587
0.969562794,3,0.746398803,0.216234157
0.981526098,1,0.72735506,0.625659398
0.982561237,3,0.62525356,0.312448258
0.978278394,3,0.520711528,0.078265057
0.976201786,4,0.667243988,0.36563712
0.980386335,1,0.883957434,0.764853263
0.988178749,3,0.568139168,0.478237106
0.977478114,1,0.307283744,0.680742891
0.975917585,2,0.898281662,0.412323678
0.967209131,2,0.645295568,0.818294338
0.967952894,1,0.681769766,0.936643387
0.978889699,2,0.286524135,0.624438758
0.971057314,3,0.47702663,0.248857449
0.896619253,4,1.028775981,0.363567687
0.881522024,1,1.159815159,0.455697196
0.900265649,4,0.643266502,1.111027318
0.845490245,0,1.146815892,0.818327847
0.925543183,0,1.103673682,1.077051828
0.891129029,4,1.032454951,0.789048428
0.811939837,4,0.638307522,1.173640348
0.90342917,3,1.025051321,1.018030956
0.914627463,2,1.150268707,1.069920988
0.815326157,0,0.939780677,1.180961204
0.853486293,3,0.248707048,1.247351514
0.907487958,0,0.9798705,1.194159558
0.876498522,4,1.129136798,0.633664273
0.82919543,1,1.153205333,1.172990967
0.975834377,1,0.152346002,0.662882158
0.986160603,2,0.768430571,0.771030807
0.989489719,3,0.844591394,0.467893792
0.986624582,0,0.756307885,0.60566636
0.972590124,2,0.600142577,0.478787392
0.986903315,0,0.706829419,0.449059912
0.984291258,3,0.890671058,0.281001143
0.966262041,0,0.691289346,0.529655969
0.976939571,1,0.941449398,0.967341248
0.979962258,4,0.817747031,0.922466961
0.974426657,2,0.447804606,0.566038716
0.960161065,1,0.6873744,0.277922565
0.979641844,3,0.672081248,0.856753391
0.968329116,1,0.596995595,0.62344043
0.980061646,1,0.564056855,0.469358212
0.985984189,4,0.666702121,0.945315
0.97450494,2,0.847053742,0.875548942
0.965384522,1,0.578214431,0.832900327
0.964163019,1,0.721745684,0.281843952
0.963200627,4,0.898394966,0.861180527
0.979779179,4,0.251119547,0.592555865
0.98814847,2,0.596168362,0.586735647
0.978596078,4,0.641995735,0.492704764
0.98107293,0,0.665942321,0.990907796
0.973283794,1,0.288433729,0.877989042
0.989990337,4,0.328865616,0.774969914
0.964073038,2,0.578009918,0.775978336
0.964122468,3,0.93629027,0.875256949
0.974176086,3,0.420639649,0.403912986
0.968899056,1,0.356365582,0.529590532
0.988405769,1,0.528068593,0.914720117
0.973678663,0,0.71625932,0.940195761
0.975989651,1,0.175010736,0.805622438
0.97116595,2,0.494421038,0.629628073
0.989825771,3,0.390806645,0.731056622
0.9776091,0,0.839933968,0.785575205
0.973461977,4,0.736596998,0.604076318
0.983489866,3,0.669949936,0.49240166
0.963154926,0,0.90113014,0.874843381
0.975707065,3,0.691276353,0.478946335
0.973784088,4,0.509989327,0.454518161
0.982565973,1,0.620130146,0.605390259
0.864593087,0,1.126285171,1.005518377
0.871376831,3,0.210940184,1.143838327
0.933337886,0,1.053164245,0.476571591
0.914983163,4,1.293075626,1.197059516
0.921877062,3,0.723322409,1.092869494
0.94957451,4,1.01068943,1.020789135
0.931991887,2,1.081635318,1.045430767
0.849198033,0,0.552685345,1.058816002
0.805409256,4,0.061059719,1.013648841
0.945795968,3,1.163316108,1.037803167
0.865492598,4,1.104685633,1.064115376
0.833487537,0,1.078223793,0.924622906
0.821763445,4,1.04750981,0.504374623
0.806179046,0,0.784207773,1.245251927
0.851426952,1,1.010839814,1.210570593
0.83015808,2,1.042173663,0.421816623
0.940926943,3,1.029795986,1.188765222
0.862808774,2,1.080555609,0.87123011
0.840434021,0,1.170042471,1.075457522
0.889069156,1,1.229998288,1.215918299
0.977025976,0,0.69221379,0.6834358
0.9725763,4,0.339052036,0.417022166
0.985603453,1,0.536742484,0.995856505
0.974014162,4,0.729094171,0.969234968
0.964367073,1,0.712344864,0.455934361
0.963349053,4,0.841162735,0.850156566
0.976928403,1,0.57503706,0.644350121
0.963814995,0,0.87674686,0.481556009
0.974459241,2,0.735002254,0.440281445
0.917954189,3,0.64891253,1.139304539
0.972758347,2,0.514062052,0.930860447
0.972286541,3,0.967452866,0.25414503
0.97932134,2,0.609865708,0.508785241
0.960630326,3,0.567414884,0.274251538
0.973548235,2,0.614809013,0.587442804
0.981170886,2,0.456849146,0.334647566
0.989436763,4,0.549161286,0.388460608
0.965932488,4,0.721562344,0.899387653
0.961400352,0,0.697860142,0.778395453
0.976654409,2,0.695340915,0.668125037
0.964076101,2,0.834412739,0.539949771
0.824341248,3,1.211342937,0.56222636
0.946562658,0,1.024264777,1.064951271
0.988052158,0,0.46210654,0.295927098
0.983173071,2,0.330094064,0.993459331
0.975551167,4,0.772833658,0.856492746
0.962582927,1,0.598009542,0.518777909
0.977531902,1,0.580635335,0.881094194
0.96115797,3,0.428050464,0.369716333
0.962028412,2,0.404606798,0.674315272
0.960914234,4,0.895610393,0.710726464
0.977396994,0,0.725852327,0.949688645
0.977685032,4,0.836454264,0.639682281
0.973389733,0,0.591967001,0.51131226
0.978491859,2,0.418806983,0.681092454
0.982241972,0,0.200410171,0.796082554
0.919629886,3,1.103907719,0.853603641
0.962431482,0,0.205892455,0.82892006
0.972248997,1,0.346915196,0.928835144
0.972487782,0,0.87241992,0.737535776
0.977317179,4,0.090157521,0.683577341
0.967067869,0,0.580797251,0.536719193
0.965138084,1,0.702574727,0.474119396
0.982507505,2,0.396987497,0.861656367
0.978758154,4,0.074044158,0.483905554
0.989232126,4,0.62640024,0.925362764
0.987099226,2,0.847159956,0.673529636
0.974845939,2,0.295640499,0.426468331
0.964131152,2,0.666339132,0.932689523
0.97913594,0,0.420782869,0.313527929
0.985302975,2,0.744282659,0.737832961
0.987571797,3,0.634204673,0.987577967
0.962987153,4,0.745945646,0.733218911
0.984925142,2,0.476787267,0.894427672
0.968819572,2,0.882989854,0.368686224
0.984347649,3,0.559474096,0.781998205
0.965221264,0,0.504125852,0.750066513
0.970369634,1,0.732395213,0.314675951
0.973711473,1,0.673914595,0.800773256
0.895428995,1,0.906985506,1.083051467
0.963290988,2,0.489727979,0.816210995
0.975695665,1,0.395039418,0.934850218
0.985004757,1,0.591653548,0.783578601
0.981907636,1,0.322946215,0.615057224
0.988021212,1,0.364714298,0.161101623
0.975976718,1,0.921922827,0.766927975
0.968208421,4,0.663465688,0.750730309
0.960997127,0,0.549419497,0.586589358
0.96721705,1,0.578725438,0.659588248
0.960211802,3,0.243347999,0.87984633
0.980947568,4,0.141801249,0.773208117
0.989399917,2,0.565594147,0.652842919
0.989253535,1,0.529952738,0.531766243
0.971421236,4,0.555453969,0.589484906
0.980324157,2,0.388526031,0.788025395
0.975771994,1,0.848323762,0.888230826
0.972915787,3,0.848435042,0.401622915
0.968079022,0,0.520791052,0.161379949
0.966562307,1,0.624241017,0.80007611
0.986615378,1,0.871481442,0.497427461
0.975402937,2,0.81176683,0.51875996
0.972290509,4,0.938417508,0.086937013
0.960849694,4,0.246345235,0.630064743
0.967206817,4,0.49274583,0.437031405
0.987190207,3,0.418267979,0.332907992
0.96215113,3,0.579173925,0.685528946
0.963184046,1,0.834057641,0.655210981
0.986170547,0,0.860891554,0.769119462
0.971439863,3,0.729956115,0.708463807
0.984161979,3,0.278537682,0.172527098
0.98529633,3,0.33780185,0.451541952
0.982223054,0,0.551089994,0.67124653
0.987927915,2,0.334561207,0.529666708
0.949649652,1,1.211956531,0.91771567
0.963132651,3,0.816723775,0.431328045
0.987697677,2,0.428983976,0.750541924
0.960098579,2,0.645075462,0.464463613
0.820552806,1,1.112394085,1.106269999
0.980651239,3,0.703743404,0.47481323
0.963040421,3,0.131088565,0.322700686
0.807343572,0,1.035861877,0.556846092
0.967103265,4,0.35875498,0.925747504
0.98136171,2,0.643569044,0.139845869
0.985734729,2,0.606961022,0.755948415
0.979351852,3,0.409299213,0.357087887
0.981831013,1,0.803506458,0.745857646
0.988670567,4,0.124777849,0.675661726
0.970944048,2,0.798782364,0.810546647
0.97191594,4,0.463924484,0.821403083
0.985152549,4,0.2700251,0.73205001
0.965760361,1,0.376698426,0.998356864
0.960402577,2,0.489870694,0.642782756
0.984647842,0,0.562243,0.798356392
0.983057951,3,0.68165685,0.191139761
0.977289387,3,0.661005369,0.740372544
0.986356731,2,0.784702794,0.435119805
0.976581781,3,0.884546049,0.268769634
0.975082972,0,0.882478813,0.457675183
0.981094434,2,0.919153223,0.698204141
0.969231803,4,0.763446991,0.702566484
0.938693645,3,1.109139953,0.864383221
0.971730516,2,0.529667978,0.329567198
0.962210165,2,0.645171714,0.879200499
0.838480217,2,1.020872295,0.083202586
0.964251018,4,0.580882438,0.989641428
0.987205967,1,0.610381094,0.681127518
0.975546045,1,0.426169612,0.623450103
0.983492534,2,0.396948168,0.701057112
0.962680894,3,0.28782956,0.714084968
0.988496505,4,0.139000597,0.59624081
0.967020252,3,0.228640035,0.315290716
0.973890129,2,0.933238755,0.396004523
0.972034697,0,0.750449524,0.835015174
0.974913829,0,0.512584178,0.29444332
0.983739986,3,0.952797928,0.585321106
0.983263447,2,0.74452495,0.738590778
0.976099461,2,0.514202054,0.702642295
0.982393947,2,0.777000226,0.940133708
0.989147444,3,0.720279707,0.689565416
0.979561155,1,0.257072541,0.728998443
0.988171759,2,0.662026695,0.685419007
0.863954139,3,1.137951705,1.095492446
0.978394755,0,0.621470548,0.81774691
0.97801504,1,0.645958538,0.900082683
0.972053819,0,0.704434464,0.320332708
0.988450535,0,0.735513564,0.537637246
0.971559909,2,0.785076836,0.878537288
0.842084099,0,1.170216714,0.91430824
0.973734252,2,0.631895679,0.332180402
0.981094967,3,0.415580426,0.568051637
0.966450248,1,0.976449738,0.790683824
0.96331546,1,0.952070748,0.511799673
0.986326703,1,0.586308392,0.615148904
0.981850954,2,0.671828267,0.566116346
0.976477986,4,0.902944605,0.887760882
0.981207747,4,0.658021962,0.64601896
0.96391321,2,0.575867882,0.164656507
0.983868269,4,0.789470365,0.619320285
0.983726321,1,0.029914514,0.732866238
0.980006395,2,0.674224171,0.148732652
0.972268485,0,0.804833678,0.547471245
0.972961728,1,0.821868076,0.974805839
0.964269201,1,0.742416597,0.394738134
0.985036621,1,0.816814377,0.455039503
0.961840654,0,0.382477175,0.151523989
0.964969896,2,0.276317315,0.984852433
0.982830679,1,0.642142217,0.477194831
0.878764397,4,1.30936518,0.725006376
0.927181423,3,1.185328128,1.077821375
0.975679373,0,0.715004537,0.624532715
0.981664929,1,0.393697204,0.677952262
0.98020291,4,0.23706386,0.308004813
0.983111217,2,0.704673619,0.675777078
0.985816724,3,0.341463514,0.538896955
0.983590745,1,0.266787673,0.568940388
0.967744306,3,0.966955321,0.812001912
0.984614362,4,0.643146416,0.68500074
0.967191861,2,0.391427838,0.635968561
0.9757191,1,0.609648236,0.581101881
0.983781361,2,0.936701923,0.156191466
0.97724453,0,0.339903823,0.350696146
0.971389171,4,0.650712254,0.549930576
0.986382942,2,0.712628786,0.394721996
0.975870023,3,0.708946314,0.424694755
0.968522434,2,0.554838604,0.598951262
0.9863362,1,0.464018648,0.675652365
0.9450453,4,1.28744775,1.02770088
0.97612218,1,0.91806827,0.202101625
0.97673045,1,0.763660078,0.670991546
0.985074399,1,0.842714548,0.890172018
0.90679787,1,1.217771839,0.632496015
0.975886147,1,0.975793932,0.544920712
0.965634942,2,0.870513933,0.382349158
0.949189219,3,1.056071347,0.319432858
0.97037049,2,0.902903008,0.531549125
0.9696778,4,0.673433057,0.397873324
0.989215018,1,0.771961443,0.375743919
0.986358292,0,0.478348129,0.987034001
0.882074933,4,0.750485899,1.020611148
0.98253678,2,0.926825421,0.291714467
0.962158038,4,0.714819703,0.417806157
0.975306673,0,0.5192463,0.550031093
0.982808926,4,0.938808909,0.640096222
0.971027068,4,0.539955322,0.463941967
0.982149811,4,0.888076723,0.221765803
0.960743202,1,0.481953543,0.560761091
0.961652875,2,0.80475667,0.667770067
0.967784168,3,0.953913104,0.745444957
0.987029646,3,0.893964199,0.342316429
0.984653463,1,0.575387043,0.157521821
0.971733113,3,0.168363699,0.287149301
0.989048175,3,0.309207525,0.597400126
0.965414299,2,0.923732113,0.631715164
0.983556103,1,0.478242521,0.451779945
0.989265268,4,0.399204687,0.847020633
0.97281592,1,0.726438898,0.6592265
0.98330146,4,0.446724332,0.36341486
0.982906362,2,0.434456958,0.80527302
0.971970096,0,0.425941115,0.668788335
0.974478218,4,0.179263295,0.743055336
0.963623504,3,0.588523897,0.512732139
0.979762437,1,0.465770027,0.609542536
0.972660116,1,0.712086818,0.848995773
0.982162159,2,0.521807128,0.670663043
0.989156894,3,0.661974409,0.726475798
0.986503629,2,0.419034905,0.32828345
0.987881325,3,0.816499292,0.093347315
0.964450068,0,0.922366176,0.845046458
0.961680255,3,0.71584471,0.923810659
0.983009405,1,0.833855948,0.133006233
0.966027365,0,0.242416072,0.092491981
0.97679877,3,0.883466482,0.923962174
0.967550134,1,0.668248327,0.747061443
0.960194592,3,0.998702753,0.968462911
0.963244588,2,0.409746689,0.445726805
0.970185791,2,0.51191849,0.349516155
0.935157684,3,0.693302061,1.115274203
0.968382653,3,0.762215598,0.817049947
0.983699829,3,0.802705846,0.569558895
0.989880358,2,0.036134563,0.82481481
0.989413368,2,0.72811056,0.819524522
0.963990031,4,0.897168815,0.571948349
0.985545047,1,0.8823896,0.634187087
0.97359367,1,0.765688128,0.599616351
0.963885417,3,0.488831659,0.452003937
0.987967281,3,0.324840676,0.218418729
0.971367949,1,0.654957142,0.794134437
0.928360408,4,0.519576043,1.144999646
0.98310383,3,0.448164868,0.480022226
0.962875901,3,0.333790134,0.381898693
0.971675321,4,0.790305973,0.202602537
0.97044247,1,0.610718858,0.681721925
0.989525147,1,0.745358923,0.753379749
0.985826613,4,0.655664155,0.445733448
0.963963679,3,0.251839697,0.589527019
0.96877092,2,0.855070496,0.859734256
0.963650315,1,0.942342454,0.595441197
0.964700715,4,0.303523691,0.904804205
0.965440718,2,0.687394567,0.292312277
0.961170037,3,0.570522065,0.480401332
0.965534476,3,0.616114667,0.596486814
0.96498928,3,0.616065844,0.557556305
0.98992264,1,0.312741003,0.514823704
0.984463328,1,0.808365213,0.87804956
0.978664045,0,0.968663076,0.552959002
0.985380988,1,0.729702137,0.790304385
0.986446789,2,0.702638061,0.58624087
0.968965348,0,0.642959122,0.894206473
0.970039473,1,0.906641913,0.7325748
0.978427099,0,0.713539676,0.878530894
0.97839212,0,0.660750734,0.279924139
0.981088523,2,0.550345218,0.4130642
0.981686694,1,0.722398469,0.578759825
0.963533484,1,0.402196552,0.05938361
0.963338985,0,0.428394259,0.873287177
0.980931096,1,0.552629942,0.708474333
0.824203233,3,1.093179847,0.95379978
0.982977641,4,0.410748074,0.928915739
0.961312783,3,0.522045347,0.886187107
0.985744736,2,0.638301427,0.549039214
0.985158053,2,0.627601633,0.239829485
0.960095447,3,0.499613919,0.522029772
0.984752042,4,0.809162746,0.602998669
0.964522888,0,0.653995857,0.811191695
0.987800632,3,0.73567826,0.729790733
0.971205908,0,0.636781719,0.408284061
0.83238859,0,1.087179912,1.201945186
0.964989796,0,0.094340761,0.740506538
0.965966737,1,0.44081977,0.772516889
0.976041236,2,0.299788511,0.605057781
0.964113725,1,0.65079596,0.882356108
0.963911077,1,0.585331664,0.35281223
0.982421393,4,0.93918999,0.671173922
0.963630091,0,0.806569272,0.192359238
0.824347238,3,0.791684016,1.107907805
0.980241016,4,0.392260681,0.593875657
0.966027237,4,0.490402674,0.520261916
0.975742656,3,0.270586992,0.315008302
0.986489012,4,0.618919598,0.596927166
0.9688593,3,0.700003912,0.711332906
0.825977295,1,0.803599471,1.095746698
0.960579877,2,0.476148354,0.744797256
0.983999622,0,0.945509377,0.634163199
0.989281756,2,0.577586276,0.410990033
0.974073434,3,0.89326475,0.903520023
0.96400343,1,0.399654086,0.65147457
0.969715483,2,0.674048154,0.867119021
0.971315021,1,0.39938688,0.902527124
0.984765553,2,0.138704516,0.294704869
0.968261897,4,0.158801369,0.795089148
0.967784695,0,0.599999675,0.292820281
0.831672247,2,1.038492621,1.222490378
0.864623254,1,0.411408561,1.011589627
0.965364273,1,0.152620769,0.212175725
0.984408691,2,0.769427523,0.365942214
0.966031275,1,0.948548057,0.378473192
0.979376479,4,0.578322193,0.786029933
0.960778261,4,0.979010364,0.507237212
0.962417969,4,0.761898816,0.631187928
0.977398401,0,0.490336472,0.727843895
0.966732147,0,0.803697641,0.796872064
0.982868855,4,0.565807359,0.482973526
0.982944926,0,0.90718278,0.679864826
0.97854396,2,0.848880785,0.641987839
0.964791053,1,0.365896687,0.464398707
0.976127596,1,0.371619864,0.636965565
0.969441073,3,0.958325641,0.555320506
0.961962782,1,0.539638923,0.324649628
0.967643098,4,0.663322965,0.687916344
0.963560121,3,0.929199485,0.516578356
0.965282902,0,0.668928706,0.337795185
0.98443235,2,0.998446341,0.809959716
0.964454356,3,0.851004297,0.730090381
0.970040276,3,0.508638615,0.475306137
0.967249649,0,0.33574441,0.524211868
0.964207814,1,0.892519892,0.622642646
0.975107938,0,0.466527475,0.480577531
0.986966398,2,0.869561248,0.300083178
0.973887789,4,0.349018376,0.699348333
0.980006885,2,0.298085628,0.646521628
0.96022267,2,0.80430065,0.534973439
0.969039853,3,0.840249167,0.779317127
0.988708246,4,0.819792617,0.582990095
0.974380661,1,0.381875681,0.619596682
0.989842208,2,0.724447346,0.298847075
0.982214666,0,0.573418863,0.75435097
0.962021449,2,0.102506565,0.479146163
0.967096064,2,0.80511131,0.330770209
0.961128075,2,0.334999514,0.155080147
0.968720764,3,0.368319974,0.907658241
0.965198034,1,0.659998603,0.539803517
0.835154319,2,0.840343833,1.14725948
0.983700589,2,0.528202355,0.568050591
0.988560022,0,0.729413209,0.725689279
0.988353566,0,0.38669801,0.186525443
0.960620523,0,0.615179557,0.725830723
0.968016172,0,0.55771526,0.146559053
0.972389887,1,0.280313354,0.247030452
0.900409323,2,1.000188356,0.714494981
0.983296052,3,0.593704565,0.724320584
0.976317495,1,0.237688002,0.204496578
0.978395558,2,0.798888973,0.547260218
0.961416512,3,0.410830383,0.219746166
0.971935611,0,0.43903106,0.953282197
0.984694629,0,0.33869735,0.675281809
0.961826765,3,0.592384291,0.832510396
0.842490992,1,1.17590277,0.307176147
0.961120353,0,0.688978231,0.966955848
0.97397043,4,0.680713118,0.76477452
0.982916821,1,0.838575376,0.874856031
0.962662489,1,0.883729067,0.84964588
0.807902579,5,1.066070672,0.49802615
0.917592852,9,1.049602653,1.081807136
0.839277409,6,1.035829848,0.773994151
0.839365792,6,1.231680445,0.752974255
0.912750818,7,0.796916841,1.18239337
0.916495689,9,1.176937474,1.108426323
0.898880052,5,0.896012106,1.144874906
0.833957468,7,1.110166007,0.595084972
0.913223952,7,1.045732673,0.903865577
0.961466295,1,0.301386045,0.693679497
0.986859178,4,0.49998399,0.317930266
0.962773935,4,0.696080854,0.175406122
0.98035608,3,0.766245164,0.962999643
0.987685247,3,0.503704889,0.397559269
0.989264378,1,0.824813785,0.318961687
0.985001775,3,0.296718809,0.708025366
0.98377909,0,0.782713747,0.832724306
0.988708752,0,0.794766079,0.79034559
0.989447756,2,0.963744301,0.91738985
0.983339201,3,0.643523875,0.830248665
0.96141224,1,0.636361691,0.699813522
0.97316652,3,0.998965164,0.905526911
0.984098702,4,0.788758983,0.686937144
0.975977933,2,0.659072475,0.682130091
0.978916231,0,0.900584178,0.534906511
0.967924521,1,0.834270253,0.502886142
0.969726015,4,0.782095584,0.765828744
0.973895826,1,0.603783119,0.56831336
0.969795861,1,0.753572011,0.762469623
0.986268003,2,0.780833388,0.432630947
0.973349594,3,0.615668466,0.527285166
0.977338481,4,0.783539155,0.683137611
0.985471508,2,0.339492718,0.715205132
0.982316539,0,0.59233948,0.326746558
0.96958916,3,0.553603765,0.404113603
0.971086999,1,0.744518727,0.624520805
0.975990622,3,0.579900243,0.619647314
0.970298814,3,0.706918365,0.340517255
0.970028326,0,0.05289406,0.820211702
0.981391706,4,0.883338902,0.477710311
0.96490066,1,0.586814202,0.255727534
0.964077942,1,0.75818318,0.877069738
0.985575639,2,0.652285902,0.964546132
0.965315484,4,0.570062979,0.786169235
0.969819728,3,0.563472213,0.802739351
0.960163767,2,0.710374809,0.409054105
0.967146015,1,0.647357453,0.693233973
0.965956242,3,0.526924212,0.249962589
0.980880383,1,0.50314996,0.509139268
0.973256628,1,0.897829208,0.978021338
0.982703316,3,0.476339578,0.68399726
0.98328693,0,0.742456073,0.755210969
0.983683346,4,0.829657856,0.992011362
0.985065567,0,0.637087002,0.717059462
0.969114703,2,0.851734134,0.644241246
0.988905855,1,0.383628054,0.912997414
0.977364515,1,0.643041357,0.771299707
0.978805182,3,0.30932105,0.535594931
0.966156118,0,0.825876306,0.577403937
0.960943231,3,0.459102908,0.983262936
0.981019322,4,0.974980246,0.985847583
0.962933084,0,0.530880998,0.32132029
0.965826463,0,0.6696205,0.773595728
0.977848855,1,0.818813666,0.500843681
0.986491088,1,0.461646084,0.868716032
0.96724113,1,0.923671501,0.528161397
0.973169105,1,0.532037417,0.632878943
0.980817731,4,0.604041201,0.397356696
0.970928255,4,0.539075474,0.763657459
0.96736707,2,0.359002759,0.424267305
0.98821036,4,0.601900245,0.741719363
0.973210325,1,0.24490539,0.634242465
0.964526629,1,0.621149789,0.687028476
0.976253559,0,0.485172998,0.981898253
0.979862887,1,0.514911181,0.663468715
0.972036982,4,0.91755791,0.580201008
0.966736981,4,0.558683065,0.849910197
0.962943686,3,0.670984446,0.700210269
0.966395358,1,0.552529812,0.769459965
0.976577227,2,0.891421587,0.814475784
0.977333987,1,0.195286882,0.566178442
0.968223826,3,0.990238626,0.781045951
0.977812562,1,0.162253855,0.467140465
0.966662402,1,0.188279651,0.200013574
0.981171187,2,0.572703677,0.638923918
0.976383182,1,0.489526358,0.537402148
0.987786447,4,0.771438382,0.217035891
0.975730709,3,0.568097986,0.627882798
0.964745736,4,0.801093908,0.674094217
0.965388138,2,0.640603971,0.671467424
0.964606922,1,0.573453273,0.163939742
0.960951675,3,0.642687419,0.234212642
0.971708498,1,0.697622408,0.972492102
0.971894773,1,0.570820574,0.804628504
0.936192507,5,0.511311442,1.154099132
0.904753347,7,1.029253811,0.507184041
0.941526191,6,0.602035003,1.20992353
0.802073128,8,0.98404943,1.205800975
0.941295238,5,1.013033463,0.320198392
0.851855955,5,1.170951228,1.255903661
0.80836412,5,1.193288871,0.765209628
0.930416025,7,1.108214054,1.090968532
0.894508313,5,1.126146044,0.584715616
0.834259049,5,1.055348419,0.780812439
0.931642715,5,1.050822308,0.588345057
0.883236739,9,1.157208896,1.214969125
0.885788397,5,0.623637386,1.180949567
0.973759421,3,0.749615443,0.660325259
0.987903819,3,0.748374874,0.185072947
0.981068151,0,0.686075474,0.791709807
0.979802701,2,0.372899165,0.728157452
0.970645553,1,0.648591447,0.842469072
0.966235413,3,0.874748484,0.723244917
0.97878448,4,0.783444068,0.35524349
0.989046376,0,0.606863869,0.481384229
0.974459992,0,0.439547974,0.550418177
0.975158077,4,0.644888331,0.422930622
0.962634919,1,0.363532256,0.212710301
0.971057856,3,0.648998877,0.77300054
0.978955955,2,0.760850759,0.72160311
0.967549678,0,0.976030214,0.929722058
0.972942591,4,0.614155059,0.595093155
0.964029174,4,0.526816513,0.506590147
0.969439229,4,0.597519869,0.437548897
0.981942128,4,0.58583558,0.748674604
0.966454456,4,0.886445643,0.63623254
0.975238819,1,0.751175459,0.877167205
0.973951122,1,0.459894424,0.602690826
0.961756765,4,0.809938271,0.592207605
